dimension,value,full_count,selected_count,retention_pct
buffer_size,100M,25200,34,0.1349206349206349
buffer_size,20M,25200,19,0.07539682539682539
buffer_size,50M,25200,23,0.09126984126984126
buffer_size,5M,25200,21,0.08333333333333333
density_bin,high,0,0,0.0
density_bin,low,28800,32,0.1111111111111111
density_bin,medium,2400,5,0.20833333333333334
density_bin,very_low,69600,60,0.08620689655172414
group_structure,cluster_nomadic,20160,16,0.07936507936507936
group_structure,pedestrian_shortestpath_heterogeneous,20160,32,0.15873015873015872
group_structure,pedestrian_transit,20160,22,0.10912698412698413
group_structure,pedestrian_vehicle,20160,6,0.02976190476190476
group_structure,single_homogeneous,20160,21,0.10416666666666667
map_id,HelsinkiDisrupted,21600,25,0.11574074074074074
map_id,HelsinkiDowntown,21600,17,0.0787037037037037
map_id,KallioCommunityCompact,14400,17,0.11805555555555555
map_id,KumpulaCampus,7200,5,0.06944444444444445
map_id,ManhattanMidtownGrid,21600,17,0.0787037037037037
map_id,NuuksioSparseTrails,14400,16,0.1111111111111111
movement_model_primary,BusMovement,14400,19,0.13194444444444445
movement_model_primary,ClusterMovement,7200,9,0.125
movement_model_primary,MapRouteMovement,28800,30,0.10416666666666667
movement_model_primary,ShortestPathMapBasedMovement,43200,37,0.08564814814814815
movement_model_primary,WorkingDayMovement,7200,2,0.027777777777777776
n_hosts,100,8400,8,0.09523809523809523
n_hosts,120,8400,8,0.09523809523809523
n_hosts,150,8400,8,0.09523809523809523
n_hosts,200,8400,8,0.09523809523809523
n_hosts,250,8400,14,0.16666666666666666
n_hosts,30,8400,8,0.09523809523809523
n_hosts,300,8400,14,0.16666666666666666
n_hosts,40,8400,6,0.07142857142857142
n_hosts,50,8400,8,0.09523809523809523
n_hosts,60,8400,4,0.047619047619047616
n_hosts,70,8400,3,0.03571428571428571
n_hosts,80,8400,8,0.09523809523809523
n_hosts_bin,101-150,16800,16,0.09523809523809523
n_hosts_bin,151-200,8400,8,0.09523809523809523
n_hosts_bin,61-100,25200,19,0.07539682539682539
n_hosts_bin,<=60,33600,26,0.07738095238095238
n_hosts_bin,>200,16800,28,0.16666666666666666
scenario_class,HelsinkiDisrupted|ClusterMovement,7200,9,0.125
scenario_class,HelsinkiDisrupted|MapRouteMovement,7200,12,0.16666666666666666
scenario_class,HelsinkiDisrupted|ShortestPathMapBasedMovement,7200,4,0.05555555555555555
scenario_class,HelsinkiDowntown|BusMovement,7200,9,0.125
scenario_class,HelsinkiDowntown|ShortestPathMapBasedMovement,7200,6,0.08333333333333333
scenario_class,HelsinkiDowntown|WorkingDayMovement,7200,2,0.027777777777777776
scenario_class,KallioCommunityCompact|MapRouteMovement,7200,8,0.1111111111111111
scenario_class,KallioCommunityCompact|ShortestPathMapBasedMovement,7200,9,0.125
scenario_class,KumpulaCampus|ShortestPathMapBasedMovement,7200,5,0.06944444444444445
scenario_class,ManhattanMidtownGrid|BusMovement,7200,10,0.1388888888888889
scenario_class,ManhattanMidtownGrid|MapRouteMovement,7200,4,0.05555555555555555
scenario_class,ManhattanMidtownGrid|ShortestPathMapBasedMovement,7200,3,0.041666666666666664
scenario_class,NuuksioSparseTrails|MapRouteMovement,7200,6,0.08333333333333333
scenario_class,NuuksioSparseTrails|ShortestPathMapBasedMovement,7200,10,0.1388888888888889
transmit_range_m,10,16800,12,0.07142857142857142
transmit_range_m,100,16800,17,0.10119047619047619
transmit_range_m,20,16800,13,0.07738095238095238
transmit_range_m,200,16800,27,0.16071428571428573
transmit_range_m,5,16800,11,0.06547619047619048
transmit_range_m,50,16800,17,0.10119047619047619
